bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,publication_year,book_age,average_rating_author,ratings_count_author,num_books,author_influence,publisher_influence,popular
4287,Middlesex Borough (Images of America: New Jersey),Middlesex Borough Heritage Committee,5.0,0738511676,9780738511672,eng,128,2,0,3/17/2003,Arcadia Publishing,2003.0,22.0,5.0,2,1,2.968213122712422,4.056666666666667,1
4295,David Foster Wallace's Infinite Jest: A Reader's Guide,Stephen J. Burn,3.82,082641477X,9780826414779,en-GB,96,900,48,5/20/2003,Bloomsbury Academic,2003.0,22.0,3.82,900,1,4.0896810133944905,3.9226315789473687,0
4300,Scar Tissue,Anthony Kiedis,4.11,1401301010,9781401301019,en-US,465,327,46,10/6/2004,Hachette Books,2004.0,21.0,4.11,327,1,3.9315335186272327,3.9072727272727277,1
4314,Monsieur Ibrahim et les fleurs du Coran,Éric-Emmanuel Schmitt,3.82,2226126260,9782226126269,fre,85,975,62,6/13/2001,Albin Michel,2001.0,24.0,3.82,975,1,4.1136682120359165,3.8,0
4315,Zaat,Sonallah Ibrahim/صنع الله إبراهيم/Anthony Calderbank,3.55,9774248449,9789774248443,ara,349,122,12,3/15/2004,American University in Cairo Press,2004.0,21.0,3.55,122,1,3.357284742723714,3.55,0
4325,Dreamland,Sarah Dessen,3.91,0142401757,9780142401750,eng,250,70043,3881,5/11/2004,Speak,2004.0,21.0,3.97,233642,2,5.913187334235288,3.6900000000000004,0
4326,End Game (Dreamland  #8),Dale Brown/Jim DeFelice,4.02,0060094427,9780060094423,eng,432,327,7,10/31/2006,HarperTorch,2006.0,19.0,3.973333333333333,1979,3,4.541181175997219,3.9460416666666664,1
4329,H. P. Lovecraft's Dreamlands (Call of Cthulhu RPG),Chris  Williams/Sandy Petersen,3.97,1568821573,9781568821573,eng,260,98,2,2/2/2008,Chaosium,2008.0,17.0,3.97,98,1,3.5021653911523662,3.935,0
4331,Dreamland (Dreamland  #1),Dale Brown/Jim DeFelice,3.9,0007109660,9780007109661,eng,375,1313,28,7/2/2001,HarperCollins Publishers Ltd,2001.0,24.0,3.973333333333333,1979,3,4.541181175997219,4.093333333333333,0
4332,Satan's Tail (Dreamland  #7),Dale Brown/Jim DeFelice,4.0,0060094419,9780060094416,eng,405,339,9,7/26/2005,HarperTorch,2005.0,20.0,3.973333333333333,1979,3,4.541181175997219,3.9460416666666664,0
4337,The Zanzibar Chest,Aidan Hartley,4.01,1594480117,9781594480119,en-US,496,2218,172,8/3/2004,Riverhead Books,2004.0,21.0,4.01,2218,1,4.455073012991766,3.81,1
4338,Dispatches from the Edge: A Memoir of War  Disasters  and Survival,Anderson Cooper,3.96,0061132381,9780061132384,eng,212,7205,825,5/23/2006,Harper,2006.0,19.0,3.96,7205,1,4.783430223504401,3.914,0
4339,Dispatches,Michael Herr,4.23,0679735259,9780679735250,eng,260,13108,795,8/6/1991,Vintage,1991.0,34.0,4.23,13108,1,5.097945724971332,3.8941823899371064,1
4341,Dispatch,Bentley Little,3.62,0451216776,9780451216779,en-US,386,1291,100,10/4/2005,Signet,2005.0,20.0,3.62,1291,1,4.097813441414753,3.9445454545454544,0
4346,Dispatches from the Tenth Circle: The Best of the Onion,Robert D. Siegel/Todd Hanson/Carol Kolb/The Onion,4.21,0609808346,9780609808344,eng,174,3472,30,9/4/2001,Three Rivers Press,2001.0,24.0,4.21,3472,1,4.689461651935211,3.879,1
4352,Hello! Is That Grandma?,Ian Whybrow/Deborah Allwright,3.53,0439944392,9780439944397,en-GB,32,57,14,5/7/2007,Alison Green Books,2007.0,18.0,3.53,57,1,3.1217623392759144,3.53,0
4359,How Much is That Guinea Pig in the Window?,Joanne Rocklin/Meredith Johnson,4.0,0590227165,9780590227162,en-US,48,27,7,10/1/1995,Scholastic  Inc.,1995.0,30.0,4.0,27,1,3.13829078916455,4.0088888888888885,0
4360,My War Gone By  I Miss It So,Anthony Loyd,4.29,0140298541,9780140298543,eng,336,1505,119,2/1/2001,Penguin Books (NY),2001.0,24.0,4.29,1525,2,4.563844021286942,4.29,1
4362,Night Draws Near: Iraq's People in the Shadow of America's War,Anthony Shadid,4.12,0312426038,9780312426033,eng,507,643,61,9/5/2000,St. Martin's Press,2000.0,25.0,4.12,643,1,4.138939053943295,3.99,1
4364,Maximum City: Bombay Lost and Found,Suketu Mehta,3.93,0375703403,9780375703409,eng,542,9024,637,9/27/2005,Vintage,2005.0,20.0,3.93,9024,1,4.835955571072313,3.8941823899371064,0
4370,Catfish and Mandala: A Two-Wheeled Voyage Through the Landscape and Memory of Vietnam,Andrew X. Pham,3.96,0312267177,9780312267179,en-US,344,4820,524,9/2/2000,Picador USA,2000.0,25.0,3.96,4820,1,4.662850432433675,3.919285714285714,0
4372,When Broken Glass Floats: Growing Up Under the Khmer Rouge,Chanrithy Him,4.14,0393322106,9780393322101,eng,336,3534,320,4/17/2001,W. W. Norton  Company,2001.0,24.0,4.14,3534,1,4.659770009611191,4.004117647058823,1
4373,First They Killed My Father: A Daughter of Cambodia Remembers,Loung Ung,4.35,0060856262,9780060856267,eng,238,26524,2609,4/4/2006,Harper Perennial,2006.0,19.0,4.35,26524,1,5.369382325156645,3.8980357142857143,1
4382,Fahrenheit 451,Ray Bradbury/Christopher Hurt,3.99,078617627X,9780786176274,eng,5,483,146,11/1/2005,Blackstone Audiobooks,2005.0,20.0,3.99,483,1,3.9882549081269785,4.11090909090909,0
4390,Los funerales de la Mamá Grande,Gabriel García Márquez,3.78,0307350320,9780307350329,spa,160,4694,133,2/7/2006,Plaza y Janes,2006.0,19.0,3.911,95785,20,6.005366032192503,3.9285714285714284,0
4394,Collected Novellas,Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein,4.0,006093266X,9780060932664,eng,288,838,51,1/8/2008,Harper Perennial Modern Classics,2008.0,17.0,4.095000000000001,7213,2,4.9323561161726674,4.056923076923077,0
4397,The Grapes of Wrath,John Steinbeck/Robert DeMott/Mick Wiggins,3.96,0143039431,9780143039433,eng,464,7044,639,3/28/2006,Penguin Classics,2006.0,19.0,3.96,7044,1,4.776651463411823,3.944565217391304,0
4398,CliffsNotes on Steinbeck's The Grapes of Wrath,Kelly McGrath Vlcek/CliffsNotes/John Steinbeck,3.81,0764585967,9780764585968,eng,112,30,5,6/5/2000,Cliffs Notes,2000.0,25.0,3.81,30,1,3.073825597457533,3.6823076923076927,0
4399,The Grapes of Wrath,John Steinbeck,3.96,0582461537,9780582461536,eng,597,37,8,3/1/2001,Longman Schools Division (a Pearson Education Company),2001.0,24.0,3.9983333333333335,2091579,12,6.878185633916766,3.96,0
4404,American Gods,Neil Gaiman,4.11,0060010606,9780060010607,eng,635,1211,169,6/1/2001,PerfectBound (HarperCollins),2001.0,24.0,4.115,1113360,8,6.673813093349867,4.11,1
4405,American Gospel: God  the Founding Fathers  and the Making of a Nation,Jon Meacham,3.8,1400065550,9781400065554,eng,399,1876,244,4/4/2006,Random House (NY),2006.0,19.0,3.8,1876,1,4.299858447087941,3.785,0
4407,American Gods (American Gods  #1),Neil Gaiman,4.11,0747263744,9780747263746,eng,635,383045,15962,3/4/2005,Headline Review,2005.0,20.0,4.115,1113360,8,6.673813093349867,3.7572727272727273,1
4408,East of Eden,John Steinbeck,4.37,0142004235,9780142004234,eng,601,3942,396,6/18/2002,Penguin Books,2002.0,23.0,3.9983333333333335,2091579,12,6.878185633916766,3.920383141762452,1
4411,Eden in the East: The Drowned Continent of Southeast Asia,Stephen Oppenheimer,3.98,0753806797,9780753806791,eng,575,99,15,7/1/1999,Orion Publishing,1999.0,26.0,3.98,99,1,3.5101804919084163,3.9333333333333336,0
4415,East Of Eden,John Steinbeck,4.37,0553116088,9780553116083,eng,691,83,18,1/1/1977,Bantam Books,1977.0,48.0,3.9983333333333335,2091579,12,6.878185633916766,3.8635416666666664,1
4417,Who Was John F. Kennedy?,Yona Zeldis McDonough/Nancy Harrison/Jill Weber,4.18,0448437430,9780448437439,eng,112,679,116,12/29/2004,Grosset & Dunlap,2004.0,21.0,4.18,679,1,4.185257275563035,4.086,1
4418,The Radical Right & the Murder of John F. Kennedy: Stunning Evidence in the Assassination of the President,Harrison Edward Livingstone,3.22,1412040558,9781412040556,en-US,615,9,0,10/6/2004,Trafford Publishing,2004.0,21.0,3.22,9,1,2.439404964010203,3.49,0
4424,An Unfinished Life: John F. Kennedy  1917-1963,Robert Dallek,4.07,0316907928,9780316907927,en-US,849,7981,307,5/4/2004,Back Bay Books,2004.0,21.0,4.07,7981,1,4.869112721794593,3.857,1
4434,Sellevision,Augusten Burroughs,3.56,1843543648,9781843543640,eng,229,175,9,1/1/2006,Atlantic,2006.0,19.0,3.8350000000000004,79100,4,5.62293182125708,3.795,0
4435,Dry,Augusten Burroughs,4.03,1843541858,9781843541851,eng,295,1158,91,3/1/2005,Atlantic,2005.0,20.0,3.8350000000000004,79100,4,5.62293182125708,3.795,1
4436,Running with Scissors,Augusten Burroughs,3.72,1843544857,9781843544852,en-GB,320,667,70,11/4/2006,Atlantic Books,2006.0,19.0,3.8350000000000004,79100,4,5.62293182125708,3.6999999999999997,0
4451,People of the Lie: The Hope for Healing Human Evil,M. Scott Peck,3.98,0684848597,9780684848594,en-CA,272,6256,459,1/2/1998,Touchstone,1998.0,27.0,4.015,7570,2,4.906846589164614,3.9174999999999995,0
4454,The Road Less Traveled: A New Psychology of Love  Traditional Values  and Spiritual Growth,M. Scott Peck,4.05,0743243153,9780743243155,en-US,318,1314,98,2/4/2003,Touchstone,2003.0,22.0,4.015,7570,2,4.906846589164614,3.9174999999999995,1
4465,The Adventures of Sherlock Holmes,Arthur Conan Doyle,4.36,1842055062,9781842055069,eng,189,5906,140,1/1/2004,Geddes & Grosset,2004.0,21.0,4.3425,32729,4,5.611951792735388,4.36,1
4472,A Prayer for Owen Meany,John Irving,4.23,0679642595,9780679642596,eng,641,1073,97,6/4/2002,Modern Library,2002.0,23.0,3.5707692307692307,134565,13,5.856139100503695,3.971829268292683,1
4477,Complications: A Surgeon's Notes on an Imperfect Science,Atul Gawande/Susanne Kuhlmann-Krieg,4.26,0312421702,9780312421700,eng,270,33828,2237,4/1/2003,Picador USA,2003.0,22.0,4.26,33828,1,5.397351546644591,3.919285714285714,1
4479,Sad Underwear and Other Complications: More Poems for Children and Their Parents,Judith Viorst/Richard  Hull,3.91,0689833768,9780689833762,en-US,80,109,13,4/1/2000,Atheneum Books for Young Readers,2000.0,25.0,3.91,109,1,3.503773545849714,4.081428571428572,0
4487,Bridget Jones: The Edge Of Reason (Bridget Jones #2),Helen Fielding,3.57,033036734X,9780330367349,eng,422,965,49,11/18/1999,Picador  Macmillan Publishers Ltd,1999.0,26.0,3.5300000000000002,2069,2,4.275313623611447,3.57,0
4488,Bridget Jones's Guide to Life,Helen Fielding,3.49,0142000213,9780142000212,en-US,64,1104,34,4/1/2001,Penguin Books,2001.0,24.0,3.5300000000000002,2069,2,4.275313623611447,3.920383141762452,0
4515,Las luces de septiembre (Niebla  #3),Carlos Ruiz Zafón,3.77,8423671267,9788423671267,spa,279,5119,217,10/1/2005,Edebé,2005.0,20.0,3.7350000000000003,8721,2,4.8093036122544355,3.77,0
4519,A Framework for Understanding Poverty,Ruby K. Payne,3.9,1929229488,9781929229482,eng,199,3690,518,2/9/2006,AHA! Process,2006.0,19.0,3.9,3690,1,4.552725247020988,3.9,0
4520,El príncipe de la niebla (Trilogía de la Niebla  #1),Carlos Ruiz Zafón,3.7,0061284386,9780061284380,spa,230,3602,325,11/21/2006,Rayo,2006.0,19.0,3.7350000000000003,8721,2,4.8093036122544355,3.8083333333333336,0
4524,The Shadow of the Wind,Carlos Ruiz Zafón/Lucia Graves,4.26,0753819317,9780753819319,eng,403,1278,175,10/28/2004,Phoenix,2004.0,21.0,4.26,8004,2,5.046068945362866,3.8716666666666666,1
4525,Ruby for Rails: Ruby Techniques for Rails Developers,David A. Black/David Heinemeier Hansson,3.77,1932394699,9781932394696,eng,493,180,10,5/11/2006,Manning Publications,2006.0,19.0,3.77,180,1,3.583178545491737,3.665,0
4540,About the B'nai Bagels,E.L. Konigsburg,3.57,0440400341,9780440400349,eng,172,308,30,3/1/1985,Dell,1985.0,40.0,3.6799999999999997,362,2,3.828043308013077,3.83,0
4579,The Far Side of Evil,Sylvia Engdahl,3.98,0142402931,9780142402931,eng,324,60,9,1/13/2005,Firebird,2005.0,20.0,4.11,228,2,3.9048390587998942,3.9375,0
4580,Enchantress from the Stars,Sylvia Engdahl/Lois Lowry,3.95,0142500372,9780142500378,eng,304,2045,230,2/24/2003,Firebird,2003.0,22.0,3.95,2045,1,4.40072202006546,3.9375,0
4583,Everything Is Illuminated,Jonathan Safran Foer,3.9,0060792175,9780060792176,eng,276,1764,191,8/23/2005,Harper Perennial,2005.0,20.0,3.9266666666666663,342614,6,6.175824157169649,3.8980357142857143,0
4584,Everything Is Illuminated,Jonathan Safran Foer,3.9,0141008253,9780141008257,eng,276,5210,522,6/5/2003,Penguin Group,2003.0,22.0,3.9266666666666663,342614,6,6.175824157169649,3.9033333333333338,0
4588,Extremely Loud and Incredibly Close,Jonathan Safran Foer,3.98,0618711651,9780618711659,eng,326,335477,19241,4/4/2006,Mariner Books,2006.0,19.0,3.9266666666666663,342614,6,6.175824157169649,3.933533333333333,0
4591,Genome: the Autobiography of a Species in 23 Chapters,Matt Ridley,4.04,0060894083,9780060894085,eng,344,20695,714,5/30/2006,Harper Perennial,2006.0,19.0,4.04,34186,2,5.371602677882282,3.8980357142857143,1
4593,Bioinformatics: Sequence and Genome Analysis,David W. Mount,3.86,0879697121,9780879697129,en-US,692,63,3,8/16/2004,Cold Spring Harbor Laboratory Press,2004.0,21.0,3.86,63,1,3.3162943611198905,3.86,0
4595,The Genome War: How Craig Venter Tried to Capture the Code of Life and Save the World,James Shreeve,3.83,0345433742,9780345433749,eng,392,272,23,6/28/2005,Ballantine Books,2005.0,20.0,3.83,272,1,3.736470974667477,3.875,0
4599,Carter Beats the Devil,Glen David Gold,4.09,0786886323,9780786886326,eng,483,11095,880,9/18/2002,Hyperion,2002.0,23.0,4.09,11095,1,4.977931424710389,3.814,1
4600,Moo  Baa  La La La!,Sandra Boynton,4.2,0689861133,9780689861130,eng,14,28925,527,9/6/2004,Simon & Schuster Childrens Books,2004.0,21.0,4.225,50190,2,5.579299759755082,3.9971428571428573,1
4601,Click  Clack  Moo: Cows That Type,Doreen Cronin/Betsy Lewin,4.24,0743461517,9780743461511,eng,30,348,33,6/1/2003,Pocket Books,2003.0,22.0,4.17,8171,2,5.007263144514876,3.9031531531531534,1
4602,Dooby Dooby Moo,Doreen Cronin/Betsy Lewin,4.1,0689845073,9780689845079,eng,40,7823,250,8/8/2006,Atheneum Books for Young Readers,2006.0,19.0,4.17,8171,2,5.007263144514876,4.081428571428572,1
4605,Moo,Jane Smiley,3.46,2743604913,9782743604912,fre,482,6441,492,6/1/1999,Rivages,1999.0,26.0,3.7122222222222216,72982,9,5.676022674599382,3.46,0
4606,Sailor Moo: Cow at Sea,Lisa Wheeler/Ponder Goembel,4.07,0689842198,9780689842191,eng,32,161,41,7/1/2002,Atheneum/Richard Jackson Books,2002.0,23.0,4.07,161,1,3.6999083366817045,3.845,1
4608,CliffsNotes on Heller's Catch-22,Charles A. Peek/CliffsNotes/Joseph Heller,3.55,0822002965,9780822002963,eng,48,37,1,12/31/1975,Cliffs Notes,1975.0,50.0,3.55,37,1,3.0049052840299044,3.6823076923076927,0
4610,Catch-22,Joseph Heller,3.98,0099477319,9780099477310,eng,519,5517,452,10/6/1994,Vintage,1994.0,31.0,3.56,18631,6,5.118972773280316,3.8941823899371064,0
4620,Geisha,Liza Dalby,4.0,0520204956,9780520204959,eng,367,3730,142,10/1/1998,University of California Press,1998.0,27.0,4.0,3730,1,4.605958908078337,3.998076923076923,0
4623,Does Anything Eat Wasps?: And 101 Other Unsettling  Witty Answers to Questions You Never Thought You Wanted to Ask,New Scientist/Mick O'Hare,3.52,0743297261,9780743297264,en-US,224,606,45,4/5/2006,Atria Books,2006.0,19.0,3.52,606,1,3.8211880734298385,3.8575,0
4624,Chronik eines angekündigten Todes,Gabriel García Márquez/Curt Meyer-Clason,3.97,3462031953,9783462031959,ger,119,11,1,8/1/2002,Kiepenheuer & Witsch,2002.0,23.0,3.97,11,1,2.869101431048389,3.89,0
4625,The Complete Short Stories of Ernest Hemingway,Ernest Hemingway/John Hemingway/Patrick Hemingway/Gregory H. Hemingway/Charles Scribner Jr.,4.29,0684843323,9780684843322,eng,650,30081,649,8/3/1998,Scribner,1998.0,27.0,4.29,30081,1,5.377134115676537,3.856164383561644,1
4626,Hemingway & Bailey's Bartending Guide to Great American Writers,Mark Bailey/Edward Hemingway,3.9,1565124820,9781565124820,eng,97,132,24,10/13/2006,Algonquin Books,2006.0,19.0,3.9,132,1,3.5557341745785154,3.748,0
4627,For Whom The Bell Tolls,Ernest Hemingway,3.97,0099481561,9780099481560,en-GB,490,162,7,5/5/2005,Vintage Classics,2005.0,20.0,3.9255555555555555,100899,9,5.879860358279097,4.001739130434783,0
4631,A Moveable Feast,Ernest Hemingway,4.04,0099285045,9780099285045,eng,192,82993,4808,9/6/2012,Vintage,2012.0,13.0,3.9255555555555555,100899,9,5.879860358279097,3.8941823899371064,1
4633,Islands in the Stream,Ernest Hemingway,3.88,0743253426,9780743253420,eng,448,11265,471,7/22/2003,Scribner,2003.0,22.0,3.9255555555555555,100899,9,5.879860358279097,3.856164383561644,0
4637,Berlin Blues,Sven Regener/John Brownjohn,3.87,0099449234,9780099449232,eng,247,186,24,11/4/2004,Vintage,2004.0,21.0,3.87,186,1,3.642962021168365,3.8941823899371064,0
4641,The Short Stories,Ernest Hemingway,4.26,0684837862,9780684837864,en-US,464,219,21,7/25/2002,Scribner Classics,2002.0,23.0,3.9255555555555555,100899,9,5.879860358279097,4.26,1
4642,Hemingway's Cats: An Illustrated Biography,Carlene Fredericka Brennen/Hilary Hemingway,3.82,1561643424,9781561643424,eng,185,45,9,1/1/2005,Pineapple Press,2005.0,20.0,3.82,45,1,3.1972218550587175,3.82,0
4651,The Ernest Hemingway Audio Collection,Ernest Hemingway/Charlton Heston,4.3,0694524980,9780694524983,en-US,4,43,6,5/8/2001,Caedmon,2001.0,24.0,4.3,43,1,3.4238863262874673,4.047142857142857,1
4653,Until I Find You,John Irving,3.63,0552773123,9780552773126,eng,928,198,33,8/1/2006,Black Swan,2006.0,19.0,3.5707692307692307,134565,13,5.856139100503695,3.8358333333333334,0
4654,The Imaginary Girlfriend,John Irving,3.42,0345458265,9780345458261,eng,208,1841,112,12/3/2002,Ballantine Books,2002.0,23.0,3.5707692307692307,134565,13,5.856139100503695,3.875,0
4656,The Fourth Hand,John Irving,3.31,0345463153,9780345463159,eng,368,25257,977,4/29/2003,Fawcett Books,2003.0,22.0,3.5707692307692307,134565,13,5.856139100503695,3.8790909090909094,0
4657,The Water-Method Man,John Irving,3.35,034541800X,9780345418005,eng,272,10479,251,6/23/1997,Ballantine Books,1997.0,28.0,3.5707692307692307,134565,13,5.856139100503695,3.875,0
4658,Setting Free the Bears,John Irving,3.3,0345417984,9780345417985,eng,304,8896,217,6/23/1997,Ballantine Books,1997.0,28.0,3.5707692307692307,134565,13,5.856139100503695,3.875,0
4660,The 158-Pound Marriage,John Irving,3.24,0345417968,9780345417961,en-US,176,11346,280,6/23/1997,Ballantine Books,1997.0,28.0,3.5707692307692307,134565,13,5.856139100503695,3.875,0
4662,The Short Stories,F. Scott Fitzgerald/Matthew J. Bruccoli,4.23,0684842505,9780684842509,eng,800,12039,164,4/15/1998,Scribner,1998.0,27.0,4.12,22069,3,5.3378512219992125,3.856164383561644,1
4664,A Life in Letters,F. Scott Fitzgerald/Matthew J. Bruccoli,4.22,0684801531,9780684801537,eng,528,186,13,5/3/1995,Scribner,1995.0,30.0,4.12,22069,3,5.3378512219992125,3.856164383561644,1
4666,On Authorship,F. Scott Fitzgerald/Matthew J. Bruccoli/Judith S. Baughman,3.75,1570031460,9781570031465,eng,203,8,1,9/1/1996,University of South Carolina Press,1996.0,29.0,3.75,8,1,2.672796809312855,3.75,0
4669,The St. Paul Stories of F. Scott Fitzgerald,F. Scott Fitzgerald/Dave Page/Patricia Hampl,4.0,0873515129,9780873515122,en-US,328,100,11,9/24/2004,Minnesota Historical Society Press,2004.0,21.0,4.0,100,1,3.523165591164367,3.8449999999999998,0
4670,Tender is the Night,F. Scott Fitzgerald/Arnold Goldman/Richard Godden,3.82,0141183594,9780141183596,en-GB,400,1354,140,6/28/2001,Penguin Classics,2001.0,24.0,3.82,1354,1,4.21209645610613,3.944565217391304,0
4673,The Great Gatsby,Kathleen Parkinson/F. Scott Fitzgerald,3.88,0140771972,9780140771978,eng,144,557,28,11/25/2003,Penguin Global,2003.0,22.0,3.88,557,1,3.975937124826382,4.109999999999999,0
4674,The Great Gatsby,F. Scott Fitzgerald/Tim Robbins,3.91,0060098910,9780060098919,eng,6,258,58,10/1/2002,Caedmon,2002.0,23.0,3.91,258,1,3.76067785462185,4.047142857142857,0
4675,The Great Gatsby,F. Scott Fitzgerald/Alexander Scourby,3.91,1572702567,9781572702561,eng,4,63,13,3/13/2002,Audio Partners,2002.0,23.0,3.91,63,1,3.341294361119891,3.87,0
4676,Cliffs Notes on Fitzgerald's the Great Gatsby,Kate Maurer/F. Scott Fitzgerald/CliffsNotes,3.7,0764586017,9780764586019,eng,96,78,13,6/5/2000,Cliffs Notes,2000.0,25.0,3.7,78,1,3.2994637918520953,3.6823076923076927,0
4677,The Great Gatsby,F. Scott Fitzgerald,3.91,0140620184,9780140620184,eng,188,2729,245,1/13/1994,Penguin Books,1994.0,31.0,3.8233333333333337,10013,3,4.952447356757612,3.920383141762452,0
4680,Limitations (Kindle County Legal Thriller #7),Scott Turow,3.33,0312426453,9780312426453,eng,208,1750,228,11/14/2006,Picador,2006.0,19.0,3.7585714285714285,54577,7,5.5673898676612215,3.7994999999999997,0
